dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,8.2760,0.0000,6.2760,7.0000,0.0000,0.0000,6.2760,7.0000,15.0000,0.0000,6.2760,7.0000,0.0000,0.0000,0.0000
0.02,8.4160,0.0000,6.4160,7.0000,0.0000,0.0000,6.4160,7.0000,15.0000,0.0000,6.4160,7.0000,0.0000,0.0000,0.0000
0.02,8.5560,0.0000,6.5560,7.0000,0.0000,0.0000,6.5560,7.0000,15.0000,0.0000,6.5560,7.0000,0.0000,0.0000,0.0000
0.02,8.6960,0.0000,6.6960,7.0000,0.0000,0.0000,6.6960,7.0000,15.0000,0.0000,6.6960,7.0000,0.0000,0.0000,0.0000
0.02,8.8360,0.0000,6.8360,7.0000,0.0000,0.0000,6.8360,7.0000,15.0000,0.0000,6.8360,7.0000,0.0000,0.0000,0.0000
0.02,8.9760,0.0000,6.9760,7.0000,0.0000,0.0000,6.9760,7.0000,15.0000,0.0000,6.9760,7.0000,0.0000,0.0000,0.0000
0.02,9.1160,0.0000,7.1160,7.0000,0.0000,0.0000,7.1160,7.0000,15.0000,0.0000,7.1160,7.0000,0.0000,0.0000,0.0000
0.02,9.2560,0.0000,7.2560,7.0000,0.0000,0.0000,7.2560,7.0000,15.0000,0.0000,7.2560,7.0000,0.0000,0.0000,0.0000
0.02,9.3960,0.0000,7.3960,7.0000,0.0000,0.0000,7.3960,7.0000,15.0000,0.0000,7.3960,7.0000,0.0000,0.0000,0.0000
0.02,9.5360,0.0000,7.5360,7.0000,0.0000,0.0000,7.5360,7.0000,15.0000,0.0000,7.5360,7.0000,0.0000,0.0000,0.0000
0.02,9.6760,0.0000,7.6760,7.0000,0.0000,0.0000,7.6760,7.0000,15.0000,0.0000,7.6760,7.0000,0.0000,0.0000,0.0000
0.02,9.8160,0.0000,7.8160,7.0000,0.0000,0.0000,7.8160,7.0000,15.0000,0.0000,7.8160,7.0000,0.0000,0.0000,0.0000
0.02,9.9560,0.0000,7.9560,7.0000,0.0000,0.0000,7.9560,7.0000,15.0000,0.0000,7.9560,7.0000,0.0000,0.0000,0.0000
