dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,9.7352,0.0000,7.2352,5.6000,-7.0000,0.0000,7.2352,5.6000,-7.0000,0.0000,7.2352,5.6000,-7.0000,0.0000,0.0000
0.02,9.8444,0.0000,7.3444,5.4600,-7.0000,0.0000,7.3444,5.4600,-7.0000,0.0000,7.3444,5.4600,-7.0000,0.0000,0.0000
0.02,9.9508,0.0000,7.4508,5.3200,-7.0000,0.0000,7.4508,5.3200,-7.0000,0.0000,7.4508,5.3200,-7.0000,0.0000,0.0000
0.02,10.0000,0.0000,7.5000,2.4600,-143.0000,-6800.0000,7.5000,5.1800,-7.0000,0.0000,7.5000,2.4600,-143.0000,-6800.0000,0.0000
0.02,10.0000,0.0000,7.5000,0.0000,-123.0000,1000.0000,7.5000,5.0400,-7.0000,0.0000,7.5000,0.0000,-123.0000,1000.0000,0.0000
0.02,10.0000,0.0000,7.5000,0.0000,0.0000,6150.0000,7.5000,4.9000,-7.0000,0.0000,7.5000,0.0000,0.0000,6150.0000,0.0000
0.02,10.1000,0.0000,7.5988,4.9394,246.9676,12348.3794,7.6000,5.0000,7.0000,0.0000,7.6012,5.0606,253.0324,12651.6193,0.0011
0.02,10.2000,0.0003,7.6954,4.8313,-5.4015,-12618.4567,7.7000,5.0000,7.0000,0.0000,7.7046,5.1687,5.4014,-12381.5501,0.0041
0.02,10.3000,0.0009,7.7903,4.7433,-4.4020,49.9763,7.8000,5.0000,7.0000,0.0000,7.8097,5.2567,4.4018,-49.9805,0.0086
0.02,10.4000,0.0020,7.8838,4.6748,-3.4242,48.8894,7.9000,5.0000,7.0000,0.0000,7.9162,5.3252,3.4240,-48.8901,0.0144
0.02,10.5000,0.0038,7.9763,4.6249,-2.4954,46.4434,8.0000,5.0000,7.0000,0.0000,8.0237,5.3751,2.4951,-46.4418,0.0211
0.02,10.5999,0.0063,8.0681,4.5922,-1.6339,43.0727,8.1000,5.0000,7.0000,0.0000,8.1319,5.4078,1.6337,-43.0696,0.0283
0.02,10.6999,0.0095,8.1596,4.5752,-0.8507,39.1627,8.2000,5.0000,7.0000,0.0000,8.2404,5.4248,0.8506,-39.1590,0.0359
0.02,10.7998,0.0135,8.2511,4.5722,-0.1499,35.0383,8.3000,5.0000,7.0000,0.0000,8.3489,5.4278,0.1499,-35.0345,0.0435
0.02,10.8997,0.0182,8.3427,4.5816,0.4693,30.9584,8.4000,5.0000,7.0000,0.0000,8.4573,5.4184,-0.4692,-30.9549,0.0509
0.02,10.9996,0.0236,8.4347,4.6018,1.0116,27.1178,8.5000,5.0000,7.0000,0.0000,8.5653,5.3982,-1.0115,-27.1150,0.0580
0.02,11.0994,0.0298,8.5274,4.6315,1.4847,23.6533,8.6000,5.0000,7.0000,0.0000,8.6726,5.3685,-1.4846,-23.6513,0.0646
0.02,11.1991,0.0365,8.6208,4.6695,1.8978,20.6528,8.7000,5.0000,7.0000,0.0000,8.7792,5.3305,-1.8976,-20.6516,0.0704
0.02,11.2989,0.0438,8.7150,4.7147,2.2611,18.1655,8.8000,5.0000,7.0000,0.0000,8.8849,5.2853,-2.2609,-18.1651,0.0755
0.02,11.3986,0.0516,8.8104,4.7664,2.5853,16.2123,8.9000,5.0000,7.0000,0.0000,8.9896,5.2336,-2.5851,-16.2126,0.0797
0.02,11.4982,0.0597,8.9069,4.8240,2.8812,14.7953,9.0000,5.0000,7.0000,0.0000,9.0931,5.1760,-2.8811,-14.7964,0.0828
0.02,11.5979,0.0681,9.0046,4.8872,3.1594,13.9066,9.1000,5.0000,7.0000,0.0000,9.1954,5.1128,-3.1592,-13.9084,0.0848
0.02,11.6975,0.0766,9.1037,4.9558,3.4300,13.5345,9.2000,5.0000,7.0000,0.0000,9.2963,5.0442,-3.4300,-13.5370,0.0856
0.02,11.7972,0.0851,9.2043,5.0299,3.7034,13.6694,9.3000,5.0000,7.0000,0.0000,9.3957,4.9701,-3.7034,-13.6726,0.0851
0.02,11.8968,0.0935,9.3065,5.1097,3.9896,14.3076,9.4000,5.0000,7.0000,0.0000,9.4935,4.8903,-3.9897,-14.3116,0.0831
0.02,11.9965,0.1017,9.4104,5.1956,4.2987,15.4547,9.5000,5.0000,7.0000,0.0000,9.5896,4.8044,-4.2988,-15.4597,0.0796
0.02,12.0962,0.1094,9.5162,5.2885,4.6412,17.1274,9.6000,5.0000,7.0000,0.0000,9.6838,4.7115,-4.6415,-17.1336,0.0745
0.02,12.1959,0.1165,9.6240,5.3890,5.0283,19.3548,9.7000,5.0000,7.0000,0.0000,9.7760,4.6109,-5.0288,-19.3624,0.0676
0.02,12.2957,0.1228,9.7339,5.4985,5.4719,22.1783,9.8000,5.0000,7.0000,0.0000,9.8661,4.5015,-5.4725,-22.1879,0.0587
0.02,12.3956,0.1282,9.8463,5.6182,5.9849,25.6500,9.9000,5.0000,7.0000,0.0000,9.9537,4.3818,-5.9858,-25.6620,0.0477
0.02,12.4955,0.1323,9.9613,5.7498,6.5814,29.8275,10.0000,5.0000,7.0000,0.0000,10.0387,4.2501,-6.5826,-29.8428,0.0344
0.02,12.5955,0.1350,10.0792,5.8953,7.2767,34.7646,10.1000,5.0000,7.0000,0.0000,10.1208,4.1046,-7.2783,-34.7841,0.0185
0.02,12.6954,0.1359,10.2003,6.0571,8.0866,40.4921,10.2000,5.0000,7.0000,0.0000,10.1996,3.9428,-8.0886,-40.5172,-0.0003
0.02,12.7954,0.1348,10.3251,6.2376,9.0263,46.9848,10.3000,5.0000,7.0000,0.0000,10.2749,3.7622,-9.0290,-47.0172,-0.0223
0.02,12.8954,0.1313,10.4539,6.4398,10.1084,54.1045,10.4000,5.0000,7.0000,0.0000,10.3461,3.5600,-10.1119,-54.1463,-0.0479
0.02,12.9952,0.1251,10.5872,6.6665,11.3385,61.5071,10.5000,5.0000,7.0000,0.0000,10.4127,3.3331,-11.3431,-61.5608,-0.0775
0.02,13.0947,0.1157,10.7256,6.9207,12.7085,68.4981,10.6000,5.0000,7.0000,0.0000,10.4743,3.0788,-12.7145,-68.5664,-0.1117
0.02,13.1939,0.1026,10.8697,7.2044,14.1850,73.8264,10.7000,5.0000,7.0000,0.0000,10.5302,2.7950,-14.1927,-73.9115,-0.1509
0.02,13.2924,0.0854,11.0201,7.5183,15.6935,75.4235,10.8000,5.0000,7.0000,0.0000,10.5798,2.4809,-15.7032,-75.5263,-0.1957
0.02,13.3899,0.0636,11.1773,7.8602,17.0967,70.1604,10.9000,5.0000,7.0000,0.0000,10.6226,2.1387,-17.1088,-70.2778,-0.2465
0.02,13.4862,0.0364,11.3418,8.2237,18.1729,53.8113,11.0000,5.0000,7.0000,0.0000,10.6581,1.7750,-18.1875,-53.9340,-0.3039
0.02,13.5806,0.0035,11.5137,8.5958,18.6051,21.6106,11.1000,5.0000,7.0000,0.0000,10.6862,1.4025,-18.6218,-21.7182,-0.3678
0.02,13.6726,-0.0356,11.6928,8.9558,18.0034,-30.0830,11.2000,5.0000,7.0000,0.0000,10.7070,1.0421,-18.0214,30.0227,-0.4382
0.02,13.7615,-0.0814,11.8783,9.2756,15.9884,-100.7528,11.3000,5.0000,7.0000,0.0000,10.7214,0.7220,-16.0058,100.7803,-0.5142
0.02,13.8465,-0.1340,12.0688,9.5225,12.3439,-182.2234,11.4000,5.0000,7.0000,0.0000,10.7309,0.4748,-12.3583,182.3729,-0.5947
0.02,13.9269,-0.1934,12.2621,9.6664,7.1949,-257.4513,11.5000,5.0000,7.0000,0.0000,10.7376,0.3308,-7.2037,257.7296,-0.6777
0.02,14.0021,-0.2593,12.4559,9.6883,1.0957,-304.9573,11.6000,5.0000,7.0000,0.0000,10.7437,0.3088,-1.0971,305.3293,-0.7611
0.02,14.0716,-0.3311,12.6476,9.5867,-5.0798,-308.7780,11.7000,5.0000,7.0000,0.0000,10.7519,0.4105,5.0861,309.1619,-0.8427
0.02,14.1351,-0.4083,12.8351,9.3780,-10.4332,-267.6694,11.8000,5.0000,7.0000,0.0000,10.7643,0.6195,10.4456,267.9747,-0.9205
0.02,14.1927,-0.4901,13.0170,9.0910,-14.3501,-195.8447,11.9000,5.0000,7.0000,0.0000,10.7825,0.9068,14.3661,196.0270,-0.9933
0.02,14.2444,-0.5757,13.1921,8.7582,-16.6420,-114.5951,12.0000,5.0000,7.0000,0.0000,10.8073,1.2400,16.6592,114.6537,-1.0601
0.02,14.2905,-0.6643,13.3603,8.4086,-17.4814,-41.9691,12.1000,5.0000,7.0000,0.0000,10.8391,1.5899,17.4979,41.9332,-1.1208
0.02,14.3315,-0.7555,13.5216,8.0640,-17.2300,12.5677,12.2000,5.0000,7.0000,0.0000,10.8778,1.9348,17.2447,-12.6586,-1.1753
0.02,14.3678,-0.8487,13.6763,7.7384,-16.2789,47.5547,12.3000,5.0000,7.0000,0.0000,10.9230,2.2606,16.2914,-47.6672,-1.2239
0.02,14.3997,-0.9435,13.8251,7.4393,-14.9553,66.1792,12.4000,5.0000,7.0000,0.0000,10.9742,2.5599,14.9655,-66.2914,-1.2673
0.02,14.4277,-1.0395,13.9685,7.1694,-13.4932,73.1076,12.5000,5.0000,7.0000,0.0000,11.0308,2.8300,13.5014,-73.2080,-1.3059
0.02,14.4521,-1.1365,14.1071,6.9286,-12.0404,72.6394,12.6000,5.0000,7.0000,0.0000,11.0922,3.0709,12.0469,-72.7240,-1.3402
0.02,14.4735,-1.2341,14.2414,6.7150,-10.6798,68.0281,12.7000,5.0000,7.0000,0.0000,11.1579,3.2846,10.6850,-68.0968,-1.3707
0.02,14.4920,-1.3324,14.3719,6.5260,-9.4507,61.4567,12.8000,5.0000,7.0000,0.0000,11.2274,3.4737,9.4547,-61.5113,-1.3978
0.02,14.5080,-1.4311,14.4991,6.3587,-8.3655,54.2625,12.9000,5.0000,7.0000,0.0000,11.3002,3.6411,8.3686,-54.3053,-1.4220
0.02,14.5217,-1.5302,14.6233,6.2102,-7.4215,47.1962,13.0000,5.0000,7.0000,0.0000,11.3760,3.7896,7.4240,-47.2295,-1.4435
0.02,14.5335,-1.6295,14.7449,6.0781,-6.6088,40.6343,13.1000,5.0000,7.0000,0.0000,11.4544,3.9218,6.6108,-40.6603,-1.4627
0.02,14.5434,-1.7290,14.8640,5.9598,-5.9143,34.7295,13.2000,5.0000,7.0000,0.0000,11.5352,4.0401,5.9158,-34.7497,-1.4797
0.02,14.5517,-1.8286,14.9811,5.8533,-5.3241,29.5081,13.3000,5.0000,7.0000,0.0000,11.6181,4.1466,5.3254,-29.5239,-1.4949
0.02,14.5586,-1.9284,15.0963,5.7568,-4.8255,24.9304,13.4000,5.0000,7.0000,0.0000,11.7030,4.2431,4.8265,-24.9429,-1.5083
0.02,14.5643,-2.0282,15.2096,5.6687,-4.4070,20.9259,13.5000,5.0000,7.0000,0.0000,11.7896,4.3313,4.4078,-20.9356,-1.5202
0.02,14.5688,-2.1281,15.3214,5.5875,-4.0587,17.4118,13.6000,5.0000,7.0000,0.0000,11.8779,4.4125,4.0594,-17.4197,-1.5307
0.02,14.5723,-2.2281,15.4316,5.5120,-3.7726,14.3048,13.7000,5.0000,7.0000,0.0000,11.9676,4.4879,3.7732,-14.3110,-1.5398
0.02,14.5750,-2.3280,15.5404,5.4412,-3.5422,11.5238,13.8000,5.0000,7.0000,0.0000,12.0588,4.5588,3.5426,-11.5290,-1.5476
0.02,14.5770,-2.4280,15.6479,5.3739,-3.3623,8.9926,13.9000,5.0000,7.0000,0.0000,12.1513,4.6260,3.3627,-8.9968,-1.5543
